"Transect","Baseline.Offshore","Transect.Spacing","Transect.Distance","Transect.Flag","Transect.StartX","Transect.StartY","Transect.EndX","Transect.EndY","Transect.Inner.Xcoord","Transect.Inner.Ycoord","Transect.Outer.Xcoord","Transect.Outer.Ycoord","Min.Date.Xcoord","Min.Date.Ycoord","Max.Date.Xcoord","Max.Date.Ycoord","Number.Dates","Min.Date","Max.Date","Elapsed.Years","Transect.Means","Range.Distance","Stdev.Change","Min.Date.Position","Max.Date.Position","Min.Date.Dist","Max.Date.Dist","Min.Date.Acc","Max.Date.Acc","Net.Change","EPR","EPR.Error","Mean.EPR.Eras","StDev.EPR.Eras","Mean.EPR.Eras.L","Mean.EPR.Eras.U","LRR.slope","LRR.Rsquared","LRR.intercept","LRR.SECoef","LRR.SEResi","LRR.Pval","LRR.CI.L","LRR.CI.U","WLR.slope","WLR.Rsquared","WLR.intercept","WLR.SECoef","WLR.SEResi","WLR.Pval","WLR.CI.L","WLR.CI.U","RLR.slope","LMS.slope","JK.avg","JK.min","JK.max","Min.Date.Class1","Max.Date.Class1","Att.Change","Baseline.Location","Shoreline.Location","Transect.Azimuth","Time.Stamp"
"483","1","50","95.3711748188083","FLAG","461496.44296742","3436873.7006743","461407.797852163","3436908.8816994","461412.445226772","3436907.03727287","461491.691273655","3436875.58650249","461437.490272495","3436897.09752176","461455.953843578","3436889.76979303","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","14.955043637413","85.2589403164083","28.2530037809005","1","2","-63.4258047656446","-43.5612870154975","7.21","5","19.8645177501471","0.14274642142601","0.0630503819511106","0.0367933994457895","1.53180607547188","-1.49501267602609","1.56859947491767","0.250707604770311","0.189337864584006","-8.39035485719726","0.231997717638191","27.866036061832","0.329199156671541","-0.345661514099504","0.847076723640127","0.194153458224572","0.0648548861664946","4.0639310035552","0.329707086865554","6.37326159546343","0.581547242724033","-0.653385590352585","1.04169250680173","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","291.646887699802","2012-04-04 09:36:09"
"484","1","50","103.06008306895","FLAG","461487.905959589","3436824.43498841","461387.448066915","3436847.44786571","461392.321820635","3436846.33138702","461483.025520365","3436825.55299861","461425.016539804","3436838.84168621","461446.018258798","3436834.03061592","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","14.4302386643476","93.0532243901466","30.1308365760922","1","2","-64.5184629564143","-42.9727302470994","7.21","5","21.5457327093149","0.154827631857977","0.0630503819511106","-0.0757495666288572","1.74995856793113","-1.82570813455999","1.67420900130228","0.263273737762126","0.183579597413948","-9.90323744828816","0.248294588985447","29.8235087873434","0.337505468856756","-0.374987822570648","0.9015352980949","0.219600105708195","0.0713345872018715","1.1700326271496","0.354345646970146","6.84952672635564","0.562579470637088","-0.69127437793006","1.13047458934645","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","282.902681637937","2012-04-04 09:36:09"
"485","1","50","104.070475244713","FLAG","461477.224548156","3436775.59802048","461378.268682636","3436807.82224268","461383.022954456","3436806.27405036","461472.450369941","3436777.15269517","461415.760487645","3436795.61332258","461437.358474453","3436788.58010305","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","14.5562232279154","94.0495399692444","30.307783311796","1","2","-64.6408775688467","-41.9265822661833","7.21","5","22.7142953026634","0.163224922469855","0.0630503819511106","-0.102750228608936","1.79645977776884","-1.89921000637777","1.6937095491599","0.266465663570526","0.185868535047066","-10.0652761485526","0.249402374578518","29.9565686881026","0.334177715362871","-0.374643550285576","0.907574877426629","0.226917458157504","0.0748407045936505","0.534626920909114","0.356797853117619","6.89692804675924","0.552754807001247","-0.690260622060682","1.14409553837569","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","288.037444070559","2012-04-04 09:36:09"
"486","1","50","105.06196851159","FLAG","461466.94344791","3436726.6717289","461363.563437919","3436745.39579795","461368.483391897","3436744.50470152","461462.022918845","3436727.56292949","461403.85960471","3436738.09740236","461424.880199897","3436734.29017622","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","12.6138879386373","95.0613840685642","30.5861464900191","1","2","-64.1101964339266","-42.747603125363","7.21","5","21.3625933085636","0.153511592153003","0.0630503819511106","-0.0583064818103207","1.79507045598612","-1.85337693779644","1.7367639741758","0.261097598903945","0.175221721172103","-11.2760159606565","0.253333435259261","30.4287417758641","0.349957588222711","-0.39011672813286","0.91231192594075","0.221668593672837","0.0701267092457238","-0.136633031310735","0.360985136829453","6.97786854070992","0.566032935965687","-0.706273241995643","1.14961042934132","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","280.266055421937","2012-04-04 09:36:09"
"487","1","50","108.115375163414","FLAG","461456.868318059","3436677.69846782","461350.918563748","3436699.2294666","461355.818410516","3436698.23372484","461451.968325937","3436678.69423912","461394.01660414","3436690.4711277","461413.887873259","3436686.43290907","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","11.3171706018027","98.1152268384894","31.1416881716164","1","2","-64.1364076225682","-43.8589682862473","7.21","5","20.2774393363209","0.145713675879264","0.0630503819511106","-0.110093785143668","1.89813921331321","-2.00823299845688","1.78804542816954","0.254948467635795","0.16115813134389","-11.8672935247765","0.260124549946782","31.2444456918726","0.372047223565286","-0.413722975460474","0.923619910732064","0.220977609540743","0.0659751428059466","-1.10210236986889","0.37183675532679","7.18763110321712","0.57818808480077","-0.734859199524248","1.17681441860573","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","281.48716139373","2012-04-04 09:36:09"
"488","1","50","108.223819493967","FLAG","461446.626166692","3436628.7587895","461342.21210391","3436657.2210206","461347.036091054","3436655.90604987","461441.7931495","3436630.07622174","461384.748398411","3436645.62605138","461402.832354274","3436640.69654555","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","10.3929468190823","98.2144599660595","30.7934975323987","1","2","-64.1355028882117","-45.3917175883758","7.21","5","18.7437852998359","0.13469283821447","0.0630503819511106","-0.139901274851773","1.93169454059822","-2.07159581544999","1.79179326574645","0.240016490180519","0.146081707937302","-11.3962936298209","0.259517302270299","31.1715071051329","0.39748178123783","-0.42709397306885","0.907126953429887","0.207151576881392","0.0579317414232282","-0.493716352200166","0.373582165544762","7.22137000769831","0.603123858161653","-0.753171951985652","1.16747510574844","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","285.247798691822","2012-04-04 09:36:09"
"489","1","50","112.740537611846","FLAG","461436.463670383","3436579.80246103","461330.556971141","3436618.45734269","461335.253893006","3436616.74301338","461431.715312997","3436581.53556379","461377.308289288","3436601.39358106","461390.541232716","3436596.5636896","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","5.96817929799567","102.685783112999","31.9568811829758","1","2","-62.9724985773065","-48.8856734098869","7.21","5","14.0868251674196","0.101227923435902","0.0630503819511106","-0.14019098993626","2.01010485392982","-2.15029584386608","1.86991386399356","0.216200170490571","0.110056323986048","-13.1741763250876","0.274944343454993","33.0245015671323","0.46728101952046","-0.490566764605786","0.922967105586927","0.182668786513297","0.0414784142306063","-1.6016793471821","0.392707520379789","7.59106448599562","0.661377507374794","-0.826818032092766","1.19215560511936","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","290.051574401364","2012-04-04 09:36:09"
"490","1","50","117.128203343832","FLAG","461426.065291519","3436530.91038011","461312.609652295","3436560.01079157","461317.452876897","3436558.76854544","461421.217408319","3436532.15382113","461368.175650206","3436545.75858328","461374.4050812","3436544.16078694","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-1.04410760095664","107.123393948507","33.453429953687","1","2","-59.763531593903","-53.3324536392248","7.21","5","6.43107795467819","0.0462137251701072","0.0630503819511106","-0.0976392790049689","2.05387758833676","-2.15151686734173","1.95623830933179","0.178271440123486","0.0682832141639237","-15.976073472477","0.294497595188164","35.3731092321972","0.571374696710736","-0.578758728705785","0.935301608952757","0.140764423815213","0.0226666204318069","-3.21443648917471","0.413367077730621","7.99041520876921","0.747297746003348","-0.921829477649185","1.20335832527961","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","284.385764326897","2012-04-04 09:36:10"
"491","1","50","115.277504605186","FLAG","461411.532027638","3436483.06914015","461301.233822999","3436516.58345234","461306.01785285","3436515.12981608","461406.747997774","3436484.52277642","461360.43369329","3436498.59546296","461360.807465934","3436498.48189145","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-7.03709549389365","105.277504592613","33.0802582933674","1","2","-53.4051165413385","-53.0144703129205","7.21","5","0.390646228417999","0.00280718373592654","0.0630503819511106","-0.0777019117694331","2.00790029800182","-2.08560220977125","1.93019838623239","0.139476586386619","0.0427461051843193","-17.8310148286024","0.295176380825324","35.4546404870557","0.656461491182801","-0.619298456471826","0.898251629245064","0.10581646056957","0.0132802219358992","-5.42213051681207","0.40790824044255","7.88489549314922","0.805659223614336","-0.942745052918418","1.15437797405756","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","286.901500579033","2012-04-04 09:36:10"
"492","1","50","115.091743044479","FLAG","461398.608269093","3436434.77124735","461285.517820537","3436456.14084637","461290.430877091","3436455.212474","461393.682720961","3436435.70198014","461351.42045932","3436443.68786751","461348.203050675","3436444.29582984","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-12.6084409296378","105.079030416055","33.1166233969811","1","2","-48.0228644115301","-51.2972096254438","7.21","5","-3.2743452139137","-0.023529444191823","0.0630503819511106","-0.0972560755355871","2.0112604428328","-2.10851651836839","1.91400436729721","0.0997526935009342","0.0218166908903177","-19.2459549861811","0.298713818786194","35.8795342092337","0.751974949407662","-0.668115623124413","0.867621010126282","0.0711165772859877","0.00600973157547897","-7.39568252082497","0.409024547996142","7.9064737980855","0.868788889198801","-0.980314496122249","1.12254765069422","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","280.700458318819","2012-04-04 09:36:10"
"493","1","50","117.035699112717","FLAG","461386.59208022","3436386.23761141","461275.465628627","3436422.9563617","461280.213173711","3436421.38766298","461381.829692006","3436387.81121464","461343.748783768","3436400.39402765","461337.166506666","3436402.56896428","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-17.0826408634864","107.02006668577","33.7640391406064","1","2","-45.1215266999849","-52.0538222183087","7.21","5","-6.93229551832381","-0.0498154745035762","0.0630503819511106","-0.147035857913446","2.06057531163627","-2.20761116954972","1.91353945372283","0.0606571200467443","0.00776044271336365","-19.7736382827186","0.306733919478287","36.8428558202417","0.851027660389373","-0.727827521737672","0.849141761831161","0.0326142327900237","0.00120561473429205","-7.94407725140482","0.419813052498043","8.11501636254206","0.941089690925237","-1.04654957432448","1.11177803990453","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","288.284750057066","2012-04-04 09:36:10"
"494","1","50","117.877238738994","FLAG","461372.369949893","3436338.38689432","461260.970346895","3436376.92482193","461265.695584956","3436375.29015828","461367.644477792","3436340.02163894","461334.69212719","3436351.42127833","461324.234336208","3436355.0390793","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-22.903631105964","107.876991089594","34.4748160668389","1","2","-39.8687031401032","-50.934591088999","7.21","5","-11.0658879488958","-0.0795194690590657","0.0630503819511106","-0.183618304268705","2.08826029588551","-2.27187860015422","1.90464199161681","0.0186549601488902","0.000704070989723455","-21.2098264896348","0.314302733026242","37.7519717952597","0.954969768207271","-0.789285936259218","0.826595856556999","-0.00452377852668064","2.24848242033459e-05","-9.95050572351014","0.426645040735885","8.24707918433593","0.991950132705152","-1.10124977050666","1.0922022134533","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","289.082710118579","2012-04-04 09:36:10"
"495","1","50","118.695643413527","FLAG","461355.35810547","3436291.37064043","461242.62339755","3436328.51281855","461247.372295854","3436326.94822119","461350.606205666","3436292.93622668","461322.054144247","3436302.34314111","461309.910987342","3436306.34389035","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-25.4956417669117","108.692483204542","34.7297593375265","1","2","-35.0649341139227","-47.8501698984193","7.21","5","-12.7852357844966","-0.0918747023350787","0.0630503819511106","-0.247888396953303","2.16778688072287","-2.41567527767617","1.91989848376956","0.021476442987118","0.000919502413729363","-23.670237236414","0.316592888449971","38.0270501635924","0.948545234145442","-0.792351485354012","0.835304371328248","0.0181460936688268","0.000363730331718042","-14.9089723567204","0.425431251612966","8.22361655368509","0.967628738157967","-1.07545975403949","1.11175194137714","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","288.23525984238","2012-04-04 09:36:10"
"496","1","50","115.313980605951","FLAG","461338.034392859","3436244.46766631","461225.545829988","3436269.83767511","461230.423320225","3436268.73763465","461333.114107616","3436245.5773585","461304.700687958","3436251.98555404","461295.210691074","3436254.12587212","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-23.7536438033436","105.270110697698","33.4471148693248","1","2","-34.1709601620749","-43.8993208829633","7.21","5","-9.7283607208884","-0.0699079986091227","0.0630503819511106","-0.271244360557677","2.18888067346718","-2.46012503402486","1.91763631290951","0.0383117584111651","0.00315484888677194","-23.6013033954533","0.304559150652464","36.5816369291962","0.904796513457142","-0.744582462132882","0.821205978955212","0.0495484607903877","0.00291857896661444","-16.4462157118533","0.409566808031202","7.9169557233879","0.908420001282773","-1.00327653641416","1.10237345799494","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","282.709508249084","2012-04-04 09:36:10"
"497","1","50","110.336265590121","FLAG","461322.830680678","3436196.85596296","461216.303220392","3436225.59603445","461221.133155085","3436224.2929651","461318.001397673","3436198.15885649","461290.645551578","3436205.53919739","461287.018309873","3436206.51779188","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-22.0672809419252","100.331690182574","32.7180169047373","1","2","-33.3358830006352","-37.0928138708839","7.21","5","-3.7569308702487","-0.0269973046422904","0.0630503819511106","-0.12686227232795","2.037063678402","-2.16392595072995","1.91020140607405","0.0665070308393707","0.00993557231141119","-24.541068381797","0.296905225716203","35.662297935435","0.831621872363057","-0.696712149292201","0.829726210970943","0.0782410988270881","0.00792550660413149","-17.3263732549018","0.391479085193788","7.56731874589679","0.849464126653116","-0.928087926603585","1.08457012425776","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","285.098373986941","2012-04-04 09:36:10"
"498","1","50","108.267156177715","FLAG","461306.340875848","3436149.66391442","461202.779448695","3436181.23617935","461207.562128448","3436179.77810721","461301.552395006","3436151.12375512","461278.811531271","3436158.05665083","461279.736280577","3436157.77472704","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-21.7768719219829","98.2610914929691","32.7120028332279","1","2","-28.7802508210006","-27.8134818192306","7.21","5","0.96676900177","0.006947201894556","0.0630503819511106","-0.148659529270278","2.06949734742384","-2.21815687669412","1.92083781815356","0.0975016169090434","0.0213619591291231","-26.9141771208817","0.295132694198672","35.4493931375296","0.754517342383278","-0.661161125900469","0.856164359718556","0.132804174234031","0.0236281583616897","-22.9402560511388","0.381785482422585","7.37994071028732","0.742118072571701","-0.848606651991113","1.11421500045918","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","286.954634278629","2012-04-04 09:36:10"
